time,x,y,theta,Vx,Vy,Vlin,Vang,isMotionToGoal,isBoundaryFollowing,isNormal
15300000000,-26.5,2.0,0.0,0.3047433895688318,-0.1518497694158996,0.3047433895688318,-0.3036995388317992,True,False,False
15300000000,-26.5,2.0,0.0,0.3047433895688318,-0.1518497694158996,0.3047433895688318,-0.3036995388317992,True,False,False
15400000000,-26.5,2.0,0.0,0.3047433895688318,-0.1518497694158996,0.3047433895688318,-0.3036995388317992,True,False,False
15400000000,-26.5,2.0,0.0,0.3065394371621203,-0.14323524546008423,0.3065394371621203,-0.28647049092016846,True,False,False
15500000000,-26.46975622684546,1.9848173572211008,-0.030369953883179927,0.3033691212726698,-0.14135584658374903,0.3075215388297463,-0.2641575458770395,True,False,False
15500000000,-26.46975622684546,1.9848173572211008,-0.030369953883179927,0.3033691212726698,-0.14135584658374903,0.3075215388297463,-0.2641575458770395,True,False,False
15600000000,-26.439987425334067,1.9687233548304468,-0.06073990776635984,0.3055560133656407,-0.15143366559804924,0.3141849493054317,-0.2652127448695382,True,False,False
15600000000,-26.439987425334067,1.9687233548304468,-0.06073990776635984,0.3055560133656407,-0.15143366559804924,0.3141849493054317,-0.2652127448695382,True,False,False
15700000000,-26.410267756538715,1.9536852215367084,-0.0871556623540638,0.30436052372324024,-0.1513183533859891,0.31637683844188264,-0.2485016585059428,True,False,False
15700000000,-26.410267756538715,1.9536852215367084,-0.0871556623540638,0.30436052372324024,-0.1513183533859891,0.31637683844188264,-0.2485016585059428,True,False,False
15800000000,-26.380297823722056,1.9377569368677328,-0.11367693684101761,0.30406232350531187,-0.15408334725204686,0.3195778467264619,-0.2371967483547936,True,False,False
15800000000,-26.380297823722056,1.9377569368677328,-0.11367693684101761,0.30406232350531187,-0.15408334725204686,0.3195778467264619,-0.2371967483547936,True,False,False
15900000000,-26.35042697657242,1.9218420962379876,-0.13852710269161192,0.3001398417613203,-0.16159099561341111,0.31957784672646194,-0.23719674835479362,True,False,False
15900000000,-26.35042697657242,1.9218420962379876,-0.13852710269161192,0.3025101180117648,-0.15557792747250618,0.3210951054368326,-0.22463122027573673,True,False,False
16000000000,-26.3205521406306,1.9057035195592857,-0.1622467775270913,0.3002571137202626,-0.15867361860359452,0.32194527185084343,-0.21617486915243622,True,False,False
16000000000,-26.3205521406306,1.9057035195592857,-0.1622467775270913,0.3002571137202626,-0.15867361860359452,0.32194527185084343,-0.21617486915243622,True,False,False
16100000000,-26.291068474325904,1.888860927686343,-0.18596645236257067,0.29696988229816024,-0.15878421413767507,0.32120816328020657,-0.20227558917139105,True,False,False
16100000000,-26.291068474325904,1.888860927686343,-0.18596645236257067,0.29696988229816024,-0.15878421413767507,0.32120816328020657,-0.20227558917139105,True,False,False
16200000000,-26.261542196958004,1.8723083236830569,-0.20758393927781432,0.2937044220385122,-0.15807800294272428,0.3199783841180119,-0.18830588133738674,True,False,False
16200000000,-26.261542196958004,1.8723083236830569,-0.20758393927781432,0.2937044220385122,-0.15807800294272428,0.3199783841180119,-0.18830588133738674,True,False,False
16300000000,-26.23229531925061,1.855813443421409,-0.22781149819495344,0.2974559115183972,-0.16548487963792638,0.32714465689095035,-0.18805997079359454,True,False,False
16300000000,-26.23229531925061,1.855813443421409,-0.22781149819495344,0.2974559115183972,-0.16548487963792638,0.32714465689095035,-0.18805997079359454,True,False,False
16400000000,-26.203336845920806,1.8394353872962856,-0.24664208632869208,0.29426415417827273,-0.16369461664375762,0.32532493412362434,-0.1737930630360201,True,False,False
16400000000,-26.203336845920806,1.8394353872962856,-0.24664208632869208,0.29426415417827273,-0.16369461664375762,0.32532493412362434,-0.1737930630360201,True,False,False
16500000000,-26.17399373057391,1.8223518629542705,-0.26544808340805154,0.2911338611390562,-0.1691992755618819,0.3253249341236241,-0.17379306303602038,True,False,False
16500000000,-26.17399373057391,1.8223518629542705,-0.26544808340805154,0.2912827120138495,-0.16441949936428604,0.3242146369677302,-0.16449023393780632,True,False,False
16600000000,-26.14495309320479,1.8054521664488388,-0.28282738971165355,0.2951483078607332,-0.17094491265173745,0.3311280419627989,-0.16357147209030315,True,False,False
16600000000,-26.14495309320479,1.8054521664488388,-0.28282738971165355,0.2951483078607332,-0.17094491265173745,0.3311280419627989,-0.16357147209030315,True,False,False
16700000000,-26.116210531663622,1.7880503413482232,-0.30020669601525557,0.29159246076636797,-0.16830605095447887,0.3283221728002624,-0.14909917251805394,True,False,False
16700000000,-26.116210531663622,1.7880503413482232,-0.30020669601525557,0.29159246076636797,-0.16830605095447887,0.3283221728002624,-0.14909917251805394,True,False,False
16800000000,-26.08706102174949,1.770465638393518,-0.3165638432242858,0.2935229843919686,-0.17588267486766213,0.33369083857919435,-0.15153721567041742,True,False,False
16800000000,-26.08706102174949,1.770465638393518,-0.3165638432242858,0.2935229843919686,-0.17588267486766213,0.33369083857919435,-0.15153721567041742,True,False,False
16900000000,-26.0582336927568,1.7531779072698268,-0.3314737604760913,0.29062799269554596,-0.17506993364307288,0.3317815151916393,-0.1419174123379125,True,False,False
16900000000,-26.0582336927568,1.7531779072698268,-0.3314737604760913,0.29062799269554596,-0.17506993364307288,0.3317815151916393,-0.1419174123379125,True,False,False
17000000000,-26.029201075033498,1.7351729273946888,-0.34662748204313304,0.2874748701009239,-0.17418087979729543,0.3295510457183939,-0.13231610774831618,True,False,False
17000000000,-26.029201075033498,1.7351729273946888,-0.34662748204313304,0.2874748701009239,-0.17418087979729543,0.3295510457183939,-0.13231610774831618,True,False,False
