row,col,x,y,size,isStart,isGoal,isFree,value
37,4,-32.0,-34.0,2.0,False,False,True,inf
37,5,-30.0,-34.0,2.0,False,False,True,inf
37,6,-28.0,-34.0,2.0,False,False,True,inf
37,7,-26.0,-34.0,2.0,False,False,True,inf
37,8,-24.0,-34.0,2.0,False,False,True,inf
37,9,-22.0,-34.0,2.0,False,False,True,inf
37,10,-20.0,-34.0,2.0,False,False,False,inf
37,11,-18.0,-34.0,2.0,False,False,False,inf
37,12,-16.0,-34.0,2.0,False,False,False,inf
37,13,-14.0,-34.0,2.0,False,False,True,inf
37,14,-12.0,-34.0,2.0,False,False,True,inf
37,15,-10.0,-34.0,2.0,False,False,True,inf
37,16,-8.0,-34.0,2.0,False,False,True,inf
37,17,-6.0,-34.0,2.0,False,False,True,inf
37,18,-4.0,-34.0,2.0,False,False,True,inf
37,19,-2.0,-34.0,2.0,False,False,True,inf
37,20,0.0,-34.0,2.0,False,False,True,inf
37,21,2.0,-34.0,2.0,False,False,True,inf
37,22,4.0,-34.0,2.0,False,False,True,inf
37,23,6.0,-34.0,2.0,False,False,False,inf
37,24,8.0,-34.0,2.0,False,False,False,inf
37,25,10.0,-34.0,2.0,False,False,False,inf
37,26,12.0,-34.0,2.0,False,False,False,inf
37,27,14.0,-34.0,2.0,False,False,False,inf
37,28,16.0,-34.0,2.0,False,False,False,inf
37,29,18.0,-34.0,2.0,False,False,False,inf
37,30,20.0,-34.0,2.0,False,False,False,inf
37,31,22.0,-34.0,2.0,False,False,False,inf
37,32,24.0,-34.0,2.0,False,False,True,34
37,33,26.0,-34.0,2.0,False,False,True,33
37,34,28.0,-34.0,2.0,False,False,True,32
37,35,30.0,-34.0,2.0,False,False,True,31
37,36,32.0,-34.0,2.0,False,False,True,30
37,37,34.0,-34.0,2.0,False,False,True,31
37,38,36.0,-34.0,2.0,False,False,True,32
37,39,38.0,-34.0,2.0,False,False,False,inf
38,0,-40.0,-36.0,2.0,False,False,False,inf
38,1,-38.0,-36.0,2.0,False,False,True,inf
38,2,-36.0,-36.0,2.0,False,False,True,inf
38,3,-34.0,-36.0,2.0,False,False,True,inf
38,4,-32.0,-36.0,2.0,False,False,True,inf
38,5,-30.0,-36.0,2.0,False,False,True,inf
38,6,-28.0,-36.0,2.0,False,False,True,inf
38,7,-26.0,-36.0,2.0,False,False,True,inf
38,8,-24.0,-36.0,2.0,False,False,True,inf
38,9,-22.0,-36.0,2.0,False,False,True,inf
38,10,-20.0,-36.0,2.0,False,False,True,inf
38,11,-18.0,-36.0,2.0,False,False,True,inf
38,12,-16.0,-36.0,2.0,False,False,True,inf
38,13,-14.0,-36.0,2.0,False,False,True,inf
38,14,-12.0,-36.0,2.0,False,False,True,inf
38,15,-10.0,-36.0,2.0,False,False,True,inf
38,16,-8.0,-36.0,2.0,False,False,True,inf
38,17,-6.0,-36.0,2.0,False,False,True,inf
38,18,-4.0,-36.0,2.0,False,False,True,inf
38,19,-2.0,-36.0,2.0,False,False,True,inf
38,20,0.0,-36.0,2.0,False,False,True,inf
38,21,2.0,-36.0,2.0,False,False,True,inf
38,22,4.0,-36.0,2.0,False,False,True,inf
38,23,6.0,-36.0,2.0,False,False,True,inf
38,24,8.0,-36.0,2.0,False,False,True,inf
38,25,10.0,-36.0,2.0,False,False,True,inf
38,26,12.0,-36.0,2.0,False,False,True,inf
38,27,14.0,-36.0,2.0,False,False,True,40
38,28,16.0,-36.0,2.0,False,False,True,39
38,29,18.0,-36.0,2.0,False,False,True,38
38,30,20.0,-36.0,2.0,False,False,True,37
38,31,22.0,-36.0,2.0,False,False,True,36
38,32,24.0,-36.0,2.0,False,False,True,35
38,33,26.0,-36.0,2.0,False,False,True,34
38,34,28.0,-36.0,2.0,False,False,True,33
38,35,30.0,-36.0,2.0,False,False,True,32
38,36,32.0,-36.0,2.0,False,False,True,31
38,37,34.0,-36.0,2.0,False,False,True,32
38,38,36.0,-36.0,2.0,False,False,True,33
38,39,38.0,-36.0,2.0,False,False,False,inf
39,0,-40.0,-38.0,2.0,False,False,False,inf
39,1,-38.0,-38.0,2.0,False,False,False,inf
39,2,-36.0,-38.0,2.0,False,False,False,inf
39,3,-34.0,-38.0,2.0,False,False,False,inf
39,4,-32.0,-38.0,2.0,False,False,False,inf
39,5,-30.0,-38.0,2.0,False,False,False,inf
39,6,-28.0,-38.0,2.0,False,False,False,inf
39,7,-26.0,-38.0,2.0,False,False,False,inf
39,8,-24.0,-38.0,2.0,False,False,False,inf
39,9,-22.0,-38.0,2.0,False,False,False,inf
39,10,-20.0,-38.0,2.0,False,False,False,inf
39,11,-18.0,-38.0,2.0,False,False,False,inf
39,12,-16.0,-38.0,2.0,False,False,False,inf
39,13,-14.0,-38.0,2.0,False,False,False,inf
39,14,-12.0,-38.0,2.0,False,False,False,inf
39,15,-10.0,-38.0,2.0,False,False,False,inf
39,16,-8.0,-38.0,2.0,False,False,False,inf
39,17,-6.0,-38.0,2.0,False,False,False,inf
39,18,-4.0,-38.0,2.0,False,False,False,inf
39,19,-2.0,-38.0,2.0,False,False,False,inf
39,20,0.0,-38.0,2.0,False,False,False,inf
39,21,2.0,-38.0,2.0,False,False,False,inf
39,22,4.0,-38.0,2.0,False,False,False,inf
39,23,6.0,-38.0,2.0,False,False,False,inf
39,24,8.0,-38.0,2.0,False,False,False,inf
39,25,10.0,-38.0,2.0,False,False,False,inf
39,26,12.0,-38.0,2.0,False,False,False,inf
39,27,14.0,-38.0,2.0,False,False,False,inf
39,28,16.0,-38.0,2.0,False,False,False,inf
39,29,18.0,-38.0,2.0,False,False,False,inf
39,30,20.0,-38.0,2.0,False,False,False,inf
39,31,22.0,-38.0,2.0,False,False,False,inf
39,32,24.0,-38.0,2.0,False,False,False,inf
39,33,26.0,-38.0,2.0,False,False,False,inf
39,34,28.0,-38.0,2.0,False,False,False,inf
39,35,30.0,-38.0,2.0,False,False,False,inf
39,36,32.0,-38.0,2.0,False,False,False,inf
39,37,34.0,-38.0,2.0,False,False,False,inf
39,38,36.0,-38.0,2.0,False,False,False,inf
39,39,38.0,-38.0,2.0,False,False,False,inf
