time,x,y,theta,Vx,Vy,Vlin,Vang,grad_atr_pot_x,grad_atr_pot_y,grad_rep_pot_x,grad_rep_pot_y
91000000000,-6.068136547418125,-13.084727906831903,0.7021278590108158,0.19394118216127074,0.17475292607942894,0.2609312839769412,0.016325728599778155,-34.015169449932024,-36.64653117680322,-4.773066982322118,1.6959459609174337
91000000000,-6.068136547418125,-13.084727906831903,0.7021278590108158,0.19394118216127074,0.17475292607942894,0.2609312839769412,0.016325728599778155,-34.015169449932024,-36.64653117680322,-4.773066982322118,1.6959459609174337
91100000000,-6.048756842641292,-13.067248307761684,0.703785625994658,0.19364288449227204,0.1749925266048741,0.26087208355282315,0.016211983821091458,-34.01295623653261,-36.648585348574066,-4.715620661921793,1.6500800275992413
91100000000,-6.048756842641292,-13.067248307761684,0.703785625994658,0.19364288449227204,0.1749925266048741,0.26087208355282315,0.016211983821091458,-34.01295623653261,-36.648585348574066,-4.715620661921793,1.6500800275992413
91200000000,-6.029392228793317,-13.049741319712286,0.7054181988546357,0.1936453829134657,0.17504118274718894,0.26091841798889165,0.01543102529471857,-34.01076833035483,-36.650615787172434,-4.7183082523383115,1.6423792377346442
91200000000,-6.029392228793317,-13.049741319712286,0.7054181988546357,0.19334672396168676,0.1752271366395652,0.2608116004694494,0.016101446168820144,-34.01076833035483,-36.650615787172434,-4.658576461982518,1.6051884592593944
91300000000,-6.010057034966579,-13.032210903058145,0.7070393972367449,0.19291758663641595,0.17542275254288697,0.2606251107171262,0.016110742630647434,-34.00861327180189,-36.65261550461332,-4.574904055481299,1.5680649960359276
91300000000,-6.010057034966579,-13.032210903058145,0.7070393972367449,0.19291758663641595,0.17542275254288697,0.2606251107171262,0.016110742630647434,-34.00861327180189,-36.65261550461332,-4.574904055481299,1.5680649960359276
91400000000,-5.99072135215288,-13.014675800967401,0.7085824997662169,0.19262942506751152,0.17564597408530713,0.2605636971334542,0.01602040578287317,-34.00645787551799,-36.65461529958567,-4.519427137984314,1.5254204825242499
91400000000,-5.99072135215288,-13.014675800967401,0.7085824997662169,0.19262942506751152,0.17564597408530713,0.2605636971334542,0.01602040578287317,-34.00645787551799,-36.65461529958567,-4.519427137984314,1.5254204825242499
