time,x,y,theta,Vx,Vy,Vlin,Vang,grad_atr_pot_x,grad_atr_pot_y,grad_rep_pot_x,grad_rep_pot_y
15800000000,-19.5,-20.0,0.0,0.187842938492447,0.16408815531738494,0.187842938492447,0.3281763106347699,-37.422690558035235,-33.15934606408185,-0.1458971404541624,0.3417150006048655
15800000000,-19.5,-20.0,0.0,0.187842938492447,0.16408815531738494,0.187842938492447,0.3281763106347699,-37.422690558035235,-33.15934606408185,-0.1458971404541624,0.3417150006048655
15900000000,-19.5,-20.0,0.0,0.18771356604651865,0.1640431710749559,0.18771356604651865,0.3280863421499118,-37.422690558035235,-33.15934606408185,-0.12002265126849392,0.35071184909067254
15900000000,-19.5,-20.0,0.0,0.18771356604651865,0.1640431710749559,0.18771356604651865,0.3280863421499118,-37.422690558035235,-33.15934606408185,-0.12002265126849392,0.35071184909067254
16000000000,-19.48148493121373,-19.983594129683592,0.03281763106347698,0.18772861907756141,0.16409181282356425,0.1930116745813109,0.31568750961550535,-37.4226906112768,-33.15934600399494,-0.12303320423548526,0.34098343928208885
16000000000,-19.48148493121373,-19.983594129683592,0.03281763106347698,0.18772861907756141,0.16409181282356425,0.1930116745813109,0.31568750961550535,-37.4226906112768,-33.15934600399494,-0.12303320423548526,0.34098343928208885
16100000000,-19.463530772285672,-19.966594494708293,0.06562626527846818,0.1877238445785094,0.16408227315019464,0.19808012357668595,0.30283658186762225,-37.42320408923103,-33.15876649840524,-0.12156482647085194,0.3423118683663127
16100000000,-19.463530772285672,-19.966594494708293,0.06562626527846818,0.1877238445785094,0.16408227315019464,0.19808012357668595,0.30283658186762225,-37.42320408923103,-33.15876649840524,-0.12156482647085194,0.3423118683663127
16200000000,-19.445554696954858,-19.94959729607627,0.09719501624001872,0.1877424202450761,0.16418182852428037,0.2027888712795917,0.2903760517825404,-37.42370774792712,-33.15819805715835,-0.12477630108809899,0.3218323523022793
16200000000,-19.445554696954858,-19.94959729607627,0.09719501624001872,0.18773133538368858,0.16412886732538964,0.2027726992719435,0.2902727807041389,-37.42370774792712,-33.15819805715835,-0.12255932881059664,0.33242459208042047
16300000000,-19.427537517927174,-19.932629272901014,0.12747867442678099,0.18769182475753032,0.1641187201156137,0.20703383393948246,0.27785008171686704,-37.42418096735692,-33.157663954544816,-0.114183984149146,0.33391993142207455
16300000000,-19.427537517927174,-19.932629272901014,0.12747867442678099,0.18769182475753032,0.1641187201156137,0.20703383393948246,0.27785008171686704,-37.42418096735692,-33.157663954544816,-0.114183984149146,0.33391993142207455
16400000000,-19.409477821888228,-19.9156789732353,0.156516279605035,0.18774873601361713,0.16415211846315522,0.21104146167990334,0.26575934469111345,-37.424628514167175,-33.1571588133933,-0.1251186885562482,0.32673512076225786
16400000000,-19.409477821888228,-19.9156789732353,0.156516279605035,0.18774873601361713,0.16415211846315522,0.21104146167990334,0.26575934469111345,-37.424628514167175,-33.1571588133933,-0.1251186885562482,0.32673512076225786
16500000000,-19.391383397859975,-19.89876093269938,0.1843012877767217,0.18775669356003682,0.16417423108953447,0.21466346709731585,0.2539712584069074,-37.42504675334061,-33.156686739031535,-0.12629195866675735,0.3218405211246393
16500000000,-19.391383397859975,-19.89876093269938,0.1843012877767217,0.18775669356003682,0.16417423108953447,0.21466346709731585,0.2539712584069074,-37.42504675334061,-33.156686739031535,-0.12629195866675735,0.3218405211246393
16600000000,-19.373245091990487,-19.881864357775168,0.21087722224583305,0.18778510083575367,0.16422971311004922,0.21800142115160595,0.24256976843772915,-37.42543691110489,-33.156246349864574,-0.13158325604584398,0.3103037278547276
16600000000,-19.373245091990487,-19.881864357775168,0.21087722224583305,0.1876132171138126,0.16408929940218805,0.2178039539699096,0.242367118637566,-37.42543691110489,-33.156246349864574,-0.09720651165763307,0.3383864694269662
16700000000,-19.35506969683888,-19.86498889600267,0.2362743480865238,0.18759645851942566,0.16412070401885326,0.22080215597235542,0.23129586813978545,-37.42580195609203,-33.15583429719991,-0.09348974779309965,0.33169349342925286
16700000000,-19.35506969683888,-19.86498889600267,0.2362743480865238,0.18759645851942566,0.16412070401885326,0.22080215597235542,0.23129586813978545,-37.42580195609203,-33.15583429719991,-0.09348974779309965,0.33169349342925286
16800000000,-19.336857021960995,-19.848129940183146,0.26053132493029674,0.18763687494611198,0.16411956485375062,0.22358095228555247,0.22049386551478334,-37.42614395003031,-33.15544825562776,-0.10123103919208389,0.33153528487763817
16800000000,-19.336857021960995,-19.848129940183146,0.26053132493029674,0.18763687494611198,0.16411956485375062,0.22358095228555247,0.22049386551478334,-37.42614395003031,-33.15544825562776,-0.10123103919208389,0.33153528487763817
16900000000,-19.318629922740136,-19.831303136867778,0.2836609117442752,0.1875934305495496,0.16411203610921982,0.22602707284966267,0.21010300255137582,-37.4264650349304,-33.15508580880363,-0.0922210749795189,0.3326785869596702
16900000000,-19.318629922740136,-19.831303136867778,0.2836609117442752,0.1875934305495496,0.16411203610921982,0.22602707284966267,0.21010300255137582,-37.4264650349304,-33.15508580880363,-0.0922210749795189,0.3326785869596702
17000000000,-19.30036725392846,-19.81449648552246,0.3057102982957535,0.1876294976732495,0.16413623932816407,0.22832994341532634,0.20010967390770656,-37.42676199994507,-33.1547505826762,-0.09913753470482373,0.3275027170433865
17000000000,-19.30036725392846,-19.81449648552246,0.3057102982957535,0.1876294976732495,0.16413623932816407,0.22832994341532634,0.20010967390770656,-37.42676199994507,-33.1547505826762,-0.09913753470482373,0.3275027170433865
